[mdag n=6 M=15 6/3] checked=5800000 bytau=[(2, 4048514), (3, 1380843), (4, 293946), (5, 57088), (6, 14000), (7, 4183), (8, 1143), (9, 247), (10, 34), (11, 2)] t=1729s
[mdag n=6 M=15 6/3] checked=6000000 bytau=[(2, 4155874), (3, 1449768), (4, 314689), (5, 59960), (6, 14100), (7, 4183), (8, 1143), (9, 247), (10, 34), (11, 2)] t=1767s
[mdag n=6 M=15 6/3] checked=6200000 bytau=[(2, 4259903), (3, 1516408), (4, 336160), (5, 65467), (6, 15818), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=1810s
[mdag n=6 M=15 6/3] checked=6400000 bytau=[(2, 4388749), (3, 1575103), (4, 347527), (5, 66519), (6, 15858), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=1861s
[mdag n=6 M=15 6/3] checked=6600000 bytau=[(2, 4512408), (3, 1637561), (4, 360300), (5, 67612), (6, 15875), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=1914s
[mdag n=6 M=15 6/3] checked=6800000 bytau=[(2, 4634786), (3, 1700198), (4, 373776), (5, 69085), (6, 15911), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=1959s
[mdag n=6 M=15 6/3] checked=7000000 bytau=[(2, 4753842), (3, 1767247), (4, 386762), (5, 69984), (6, 15921), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=2008s
[mdag n=6 M=15 6/3] checked=7200000 bytau=[(2, 4871313), (3, 1832257), (4, 402168), (5, 72013), (6, 16005), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=2052s
[mdag n=6 M=15 6/3] checked=7400000 bytau=[(2, 4990316), (3, 1896604), (4, 416843), (5, 73919), (6, 16074), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=2086s
[mdag n=6 M=15 6/3] checked=7600000 bytau=[(2, 5112787), (3, 1959530), (4, 430147), (5, 75172), (6, 16120), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=2129s
[mdag n=6 M=15 6/3] checked=7800000 bytau=[(2, 5236187), (3, 2024084), (4, 441515), (5, 75843), (6, 16127), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=2172s
[mdag n=6 M=15 6/3] checked=8000000 bytau=[(2, 5358727), (3, 2087024), (4, 454633), (5, 77210), (6, 16162), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=2219s
[mdag n=6 M=15 6/3] checked=8200000 bytau=[(2, 5477741), (3, 2151292), (4, 469594), (5, 78905), (6, 16224), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=2269s
[mdag n=6 M=15 6/3] checked=8400000 bytau=[(2, 5622652), (3, 2201637), (4, 474201), (5, 79042), (6, 16224), (7, 4692), (8, 1255), (9, 261), (10, 34), (11, 2)] t=2323s
[mdag n=6 M=15 6/3] checked=8600000 bytau=[(2, 5711139), (3, 2266062), (4, 502375), (5, 90587), (6, 21364), (7, 6430), (8, 1671), (9, 330), (10, 40), (11, 2)] t=2381s
[mdag n=6 M=15 6/3] checked=8800000 bytau=[(2, 5783523), (3, 2330368), (4, 542115), (5, 107516), (6, 26597), (7, 7573), (8, 1902), (9, 362), (10, 42), (11, 2)] t=2436s
[mdag n=6 M=15 6/3] checked=9000000 bytau=[(2, 5838761), (3, 2404106), (4, 589698), (5, 124968), (6, 31037), (7, 8789), (8, 2185), (9, 408), (10, 46), (11, 2)] t=2483s
[mdag n=6 M=15 6/3] checked=9200000 bytau=[(2, 5912622), (3, 2471590), (4, 627084), (5, 139327), (6, 36066), (7, 10298), (8, 2508), (9, 454), (10, 49), (11, 2)] t=2527s
[mdag n=6 M=15 6/3] checked=9400000 bytau=[(2, 5959060), (3, 2548170), (4, 678670), (5, 158033), (6, 41219), (7, 11571), (8, 2747), (9, 479), (10, 49), (11, 2)] t=2582s
[mdag n=6 M=15 6/3] checked=9600000 bytau=[(2, 6038233), (3, 2619851), (4, 711341), (5, 168753), (6, 45392), (7, 12848), (8, 3014), (9, 515), (10, 51), (11, 2)] t=2638s
[mdag n=6 M=15 6/3] checked=9800000 bytau=[(2, 6120259), (3, 2695813), (4, 745938), (5, 175729), (6, 45831), (7, 12848), (8, 3014), (9, 515), (10, 51), (11, 2)] t=2688s
[mdag n=6 M=15 6/3] checked=10000000 bytau=[(2, 6190800), (3, 2771519), (4, 784303), (5, 187040), (6, 48949), (7, 13645), (8, 3161), (9, 530), (10, 51), (11, 2)] t=2745s
[mdag n=6 M=15 6/3] checked=10200000 bytau=[(2, 6270216), (3, 2846150), (4, 817949), (5, 196396), (6, 51241), (7, 14198), (8, 3258), (9, 539), (10, 51), (11, 2)] t=2797s
[mdag n=6 M=15 6/3] checked=10400000 bytau=[(2, 6369532), (3, 2918568), (4, 841414), (5, 200301), (6, 51972), (7, 14346), (8, 3275), (9, 539), (10, 51), (11, 2)] t=2844s
[mdag n=6 M=15 6/3] checked=10600000 bytau=[(2, 6473198), (3, 2991047), (4, 862414), (5, 203078), (6, 52050), (7, 14346), (8, 3275), (9, 539), (10, 51), (11, 2)] t=2903s
[mdag n=6 M=15 6/3] checked=10800000 bytau=[(2, 6552538), (3, 3075761), (4, 893940), (5, 207356), (6, 52192), (7, 14346), (8, 3275), (9, 539), (10, 51), (11, 2)] t=2947s
[mdag n=6 M=15 6/3] checked=11000000 bytau=[(2, 6639288), (3, 3158887), (4, 921137), (5, 210216), (6, 52259), (7, 14346), (8, 3275), (9, 539), (10, 51), (11, 2)] t=2994s
[mdag n=6 M=15 6/3] checked=11200000 bytau=[(2, 6733695), (3, 3237451), (4, 945294), (5, 213011), (6, 52336), (7, 14346), (8, 3275), (9, 539), (10, 51), (11, 2)] t=3036s
[mdag n=6 M=15 6/3] checked=11400000 bytau=[(2, 6826085), (3, 3315398), (4, 971698), (5, 216205), (6, 52401), (7, 14346), (8, 3275), (9, 539), (10, 51), (11, 2)] t=3079s
[mdag n=6 M=15 6/3] checked=11600000 bytau=[(2, 6928177), (3, 3392795), (4, 991050), (5, 217364), (6, 52401), (7, 14346), (8, 3275), (9, 539), (10, 51), (11, 2)] t=3119s
[mdag n=6 M=15 6/3] checked=11800000 bytau=[(2, 7042434), (3, 3459705), (4, 1006895), (5, 219833), (6, 52839), (7, 14420), (8, 3282), (9, 539), (10, 51), (11, 2)] t=3164s
[mdag n=6 M=15 6/3] checked=12000000 bytau=[(2, 7093020), (3, 3526481), (4, 1057054), (5, 242597), (6, 60308), (7, 16316), (8, 3600), (9, 570), (10, 52), (11, 2)] t=3228s
[mdag n=6 M=15 6/3] checked=12200000 bytau=[(2, 7137760), (3, 3592062), (4, 1109848), (5, 268635), (6, 69000), (7, 18194), (8, 3860), (9, 587), (10, 52), (11, 2)] t=3290s
[mdag n=6 M=15 6/3] checked=12400000 bytau=[(2, 7179923), (3, 3667158), (4, 1163452), (5, 290280), (6, 75126), (7, 19407), (8, 4006), (9, 594), (10, 52), (11, 2)] t=3353s
[mdag n=6 M=15 6/3] checked=12600000 bytau=[(2, 7226773), (3, 3746318), (4, 1216529), (5, 306979), (6, 78648), (7, 20031), (8, 4072), (9, 596), (10, 52), (11, 2)] t=3398s
[mdag n=6 M=15 6/3] checked=12800000 bytau=[(2, 7295619), (3, 3824551), (4, 1256721), (5, 317660), (6, 80414), (7, 20292), (8, 4093), (9, 596), (10, 52), (11, 2)] t=3439s
[mdag n=6 M=15 6/3] checked=13000000 bytau=[(2, 7357887), (3, 3917747), (4, 1296317), (5, 322518), (6, 80496), (7, 20292), (8, 4093), (9, 596), (10, 52), (11, 2)] t=3486s
[mdag n=6 M=15 6/3] checked=13200000 bytau=[(2, 7439589), (3, 4000411), (4, 1327870), (5, 326407), (6, 80673), (7, 20307), (8, 4093), (9, 596), (10, 52), (11, 2)] t=3525s
[mdag n=6 M=15 6/3] checked=13400000 bytau=[(2, 7465186), (3, 4069304), (4, 1393470), (5, 357130), (6, 88645), (7, 21444), (8, 4170), (9, 597), (10, 52), (11, 2)] t=3574s
[mdag n=6 M=15 6/3] DONE checked=13530628 bytau=[(2, 7489067), (3, 4126566), (4, 1431245), (5, 366932), (6, 90416), (7, 21579), (8, 4172), (9, 597), (10, 52), (11, 2)] t=3596s
