[dagrand seed=52] checked=1560000 bytau=[(2, 792135), (3, 414278), (4, 201838), (5, 89209), (6, 37466), (7, 15211), (8, 6141), (9, 2190), (10, 874), (11, 345), (12, 164), (13, 72), (14, 47), (15, 18), (16, 8), (17, 3), (19, 1)] t=1407s
[dagrand seed=52] checked=1580000 bytau=[(2, 802210), (3, 419616), (4, 204417), (5, 90375), (6, 37960), (7, 15417), (8, 6229), (9, 2223), (10, 885), (11, 354), (12, 164), (13, 72), (14, 48), (15, 18), (16, 8), (17, 3), (19, 1)] t=1423s
[dagrand seed=52] checked=1600000 bytau=[(2, 812367), (3, 424959), (4, 206945), (5, 91557), (6, 38441), (7, 15600), (8, 6299), (9, 2258), (10, 898), (11, 357), (12, 168), (13, 73), (14, 48), (15, 18), (16, 8), (17, 3), (19, 1)] t=1438s
[dagrand seed=52] checked=1620000 bytau=[(2, 822499), (3, 430320), (4, 209504), (5, 92677), (6, 38918), (7, 15822), (8, 6386), (9, 2278), (10, 913), (11, 362), (12, 169), (13, 73), (14, 48), (15, 19), (16, 8), (17, 3), (19, 1)] t=1453s
[dagrand seed=52] checked=1640000 bytau=[(2, 832759), (3, 435607), (4, 212061), (5, 93803), (6, 39382), (7, 16005), (8, 6460), (9, 2310), (10, 922), (11, 366), (12, 170), (13, 75), (14, 48), (15, 20), (16, 8), (17, 3), (19, 1)] t=1469s
[dagrand seed=52] checked=1660000 bytau=[(2, 842829), (3, 440982), (4, 214751), (5, 94905), (6, 39830), (7, 16201), (8, 6531), (9, 2334), (10, 934), (11, 373), (12, 173), (13, 75), (14, 49), (15, 21), (16, 8), (17, 3), (19, 1)] t=1484s
[dagrand seed=52] checked=1680000 bytau=[(2, 852830), (3, 446320), (4, 217397), (5, 96108), (6, 40319), (7, 16389), (8, 6603), (9, 2371), (10, 947), (11, 382), (12, 176), (13, 76), (14, 49), (15, 21), (16, 8), (17, 3), (19, 1)] t=1499s
[dagrand seed=52] checked=1700000 bytau=[(2, 862791), (3, 451779), (4, 219957), (5, 97319), (6, 40795), (7, 16590), (8, 6677), (9, 2404), (10, 958), (11, 390), (12, 181), (13, 76), (14, 49), (15, 21), (16, 8), (17, 4), (19, 1)] t=1517s
[dagrand seed=52] checked=1720000 bytau=[(2, 873065), (3, 457007), (4, 222533), (5, 98447), (6, 41266), (7, 16788), (8, 6751), (9, 2428), (10, 974), (11, 397), (12, 183), (13, 77), (14, 50), (15, 21), (16, 8), (17, 4), (19, 1)] t=1534s
[dagrand seed=52] checked=1740000 bytau=[(2, 883194), (3, 462291), (4, 225136), (5, 99643), (6, 41744), (7, 16981), (8, 6822), (9, 2455), (10, 986), (11, 401), (12, 185), (13, 78), (14, 50), (15, 21), (16, 8), (17, 4), (19, 1)] t=1548s
[dagrand seed=52] checked=1760000 bytau=[(2, 893259), (3, 467685), (4, 227711), (5, 100840), (6, 42187), (7, 17189), (8, 6890), (9, 2486), (10, 995), (11, 409), (12, 187), (13, 78), (14, 50), (15, 21), (16, 8), (17, 4), (19, 1)] t=1566s
[dagrand seed=52] checked=1780000 bytau=[(2, 903510), (3, 472927), (4, 230263), (5, 101999), (6, 42642), (7, 17378), (8, 6977), (9, 2522), (10, 1016), (11, 412), (12, 191), (13, 78), (14, 51), (15, 21), (16, 8), (17, 4), (19, 1)] t=1581s
[dagrand seed=52] checked=1800000 bytau=[(2, 913699), (3, 478208), (4, 232892), (5, 103139), (6, 43106), (7, 17555), (8, 7035), (9, 2556), (10, 1030), (11, 422), (12, 192), (13, 79), (14, 53), (15, 21), (16, 8), (17, 4), (19, 1)] t=1596s
[dagrand seed=52] checked=1820000 bytau=[(2, 923923), (3, 483439), (4, 235492), (5, 104276), (6, 43596), (7, 17744), (8, 7116), (9, 2583), (10, 1040), (11, 430), (12, 193), (13, 79), (14, 54), (15, 21), (16, 9), (17, 4), (19, 1)] t=1611s
[dagrand seed=52] checked=1840000 bytau=[(2, 934009), (3, 488851), (4, 238023), (5, 105419), (6, 44101), (7, 17932), (8, 7200), (9, 2610), (10, 1051), (11, 439), (12, 195), (13, 79), (14, 55), (15, 21), (16, 10), (17, 4), (19, 1)] t=1626s
[dagrand seed=52] checked=1860000 bytau=[(2, 944186), (3, 494161), (4, 240556), (5, 106574), (6, 44565), (7, 18158), (8, 7292), (9, 2629), (10, 1068), (11, 442), (12, 198), (13, 80), (14, 55), (15, 21), (16, 10), (17, 4), (19, 1)] t=1641s
[dagrand seed=52] checked=1880000 bytau=[(2, 954446), (3, 499332), (4, 243132), (5, 107754), (6, 45022), (7, 18370), (8, 7385), (9, 2668), (10, 1071), (11, 449), (12, 200), (13, 80), (14, 55), (15, 21), (16, 10), (17, 4), (19, 1)] t=1656s
[dagrand seed=52] checked=1900000 bytau=[(2, 964596), (3, 504634), (4, 245662), (5, 108911), (6, 45530), (7, 18577), (8, 7475), (9, 2695), (10, 1088), (11, 455), (12, 204), (13, 81), (14, 56), (15, 21), (16, 10), (17, 4), (19, 1)] t=1671s
[dagrand seed=52] checked=1920000 bytau=[(2, 974815), (3, 509880), (4, 248205), (5, 110117), (6, 45996), (7, 18752), (8, 7557), (9, 2730), (10, 1104), (11, 462), (12, 205), (13, 82), (14, 57), (15, 22), (16, 11), (17, 4), (19, 1)] t=1687s
[dagrand seed=52] checked=1940000 bytau=[(2, 985034), (3, 515225), (4, 250750), (5, 111229), (6, 46449), (7, 18959), (8, 7630), (9, 2752), (10, 1116), (11, 469), (12, 207), (13, 85), (14, 57), (15, 22), (16, 11), (17, 4), (19, 1)] t=1702s
[dagrand seed=52] checked=1960000 bytau=[(2, 995149), (3, 520554), (4, 253329), (5, 112385), (6, 46963), (7, 19148), (8, 7697), (9, 2785), (10, 1124), (11, 475), (12, 208), (13, 88), (14, 57), (15, 22), (16, 11), (17, 4), (19, 1)] t=1717s
[dagrand seed=52] checked=1980000 bytau=[(2, 1005444), (3, 525726), (4, 255929), (5, 113560), (6, 47435), (7, 19331), (8, 7753), (9, 2814), (10, 1134), (11, 477), (12, 213), (13, 88), (14, 58), (15, 22), (16, 11), (17, 4), (19, 1)] t=1732s
[dagrand seed=52] checked=2000000 bytau=[(2, 1015567), (3, 530998), (4, 258541), (5, 114725), (6, 47935), (7, 19538), (8, 7822), (9, 2847), (10, 1146), (11, 479), (12, 217), (13, 88), (14, 58), (15, 22), (16, 12), (17, 4), (19, 1)] t=1751s
[dagrand seed=52] checked=2020000 bytau=[(2, 1025765), (3, 536339), (4, 261024), (5, 115885), (6, 48416), (7, 19745), (8, 7908), (9, 2870), (10, 1156), (11, 486), (12, 221), (13, 88), (14, 58), (15, 22), (16, 12), (17, 4), (19, 1)] t=1771s
[dagrand seed=52] checked=2040000 bytau=[(2, 1035881), (3, 541640), (4, 263603), (5, 117064), (6, 48900), (7, 19953), (8, 7997), (9, 2894), (10, 1165), (11, 493), (12, 224), (13, 89), (14, 58), (15, 22), (16, 12), (17, 4), (19, 1)] t=1793s
[dagrand seed=52] checked=2060000 bytau=[(2, 1046073), (3, 547014), (4, 266128), (5, 118192), (6, 49376), (7, 20151), (8, 8068), (9, 2917), (10, 1172), (11, 495), (12, 227), (13, 89), (14, 59), (15, 22), (16, 12), (17, 4), (19, 1)] t=1813s
