[mdag n=6 M=15 6/1] checked=7600000 bytau=[(2, 5121018), (3, 1957182), (4, 433182), (5, 71185), (6, 12706), (7, 3475), (8, 997), (9, 221), (10, 32), (11, 2)] t=2094s
[mdag n=6 M=15 6/1] checked=7800000 bytau=[(2, 5233714), (3, 2024447), (4, 451067), (5, 73267), (6, 12778), (7, 3475), (8, 997), (9, 221), (10, 32), (11, 2)] t=2142s
[mdag n=6 M=15 6/1] checked=8000000 bytau=[(2, 5359175), (3, 2087803), (4, 461663), (5, 73848), (6, 12784), (7, 3475), (8, 997), (9, 221), (10, 32), (11, 2)] t=2182s
[mdag n=6 M=15 6/1] checked=8200000 bytau=[(2, 5484977), (3, 2148594), (4, 473735), (5, 75133), (6, 12834), (7, 3475), (8, 997), (9, 221), (10, 32), (11, 2)] t=2235s
[mdag n=6 M=15 6/1] checked=8400000 bytau=[(2, 5615222), (3, 2207111), (4, 484107), (5, 75981), (6, 12852), (7, 3475), (8, 997), (9, 221), (10, 32), (11, 2)] t=2292s
[mdag n=6 M=15 6/1] checked=8600000 bytau=[(2, 5754344), (3, 2260962), (4, 490867), (5, 76248), (6, 12852), (7, 3475), (8, 997), (9, 221), (10, 32), (11, 2)] t=2351s
[mdag n=6 M=15 6/1] checked=8800000 bytau=[(2, 5850040), (3, 2329582), (4, 518019), (5, 82808), (6, 14363), (7, 3859), (8, 1067), (9, 228), (10, 32), (11, 2)] t=2404s
[mdag n=6 M=15 6/1] checked=9000000 bytau=[(2, 5915809), (3, 2395647), (4, 564396), (5, 100305), (6, 17890), (7, 4494), (8, 1185), (9, 240), (10, 32), (11, 2)] t=2451s
[mdag n=6 M=15 6/1] checked=9200000 bytau=[(2, 5974666), (3, 2467042), (4, 608041), (5, 117868), (6, 24067), (7, 6364), (8, 1607), (9, 306), (10, 37), (11, 2)] t=2499s
[mdag n=6 M=15 6/1] checked=9400000 bytau=[(2, 6040196), (3, 2531451), (4, 651038), (5, 136616), (6, 30312), (7, 8047), (8, 1949), (9, 350), (10, 39), (11, 2)] t=2555s
[mdag n=6 M=15 6/1] checked=9600000 bytau=[(2, 6097969), (3, 2614391), (4, 696737), (5, 147859), (6, 32152), (7, 8467), (8, 2026), (9, 358), (10, 39), (11, 2)] t=2609s
[mdag n=6 M=15 6/1] checked=9800000 bytau=[(2, 6175715), (3, 2686906), (4, 731334), (5, 158810), (6, 35355), (7, 9286), (8, 2179), (9, 374), (10, 39), (11, 2)] t=2653s
[mdag n=6 M=15 6/1] checked=10000000 bytau=[(2, 6250628), (3, 2758065), (4, 770160), (5, 170630), (6, 37912), (7, 9890), (8, 2289), (9, 385), (10, 39), (11, 2)] t=2703s
[mdag n=6 M=15 6/1] checked=10200000 bytau=[(2, 6303463), (3, 2836482), (4, 817548), (5, 186620), (6, 42057), (7, 10908), (8, 2477), (9, 404), (10, 39), (11, 2)] t=2746s
[mdag n=6 M=15 6/1] checked=10400000 bytau=[(2, 6390559), (3, 2912559), (4, 845715), (5, 193061), (6, 43769), (7, 11333), (8, 2552), (9, 411), (10, 39), (11, 2)] t=2785s
[mdag n=6 M=15 6/1] checked=10600000 bytau=[(2, 6472106), (3, 2989512), (4, 877354), (5, 200589), (6, 45577), (7, 11774), (8, 2629), (9, 418), (10, 39), (11, 2)] t=2842s
[mdag n=6 M=15 6/1] checked=10800000 bytau=[(2, 6573234), (3, 3060060), (4, 901022), (5, 204565), (6, 46139), (7, 11880), (8, 2641), (9, 418), (10, 39), (11, 2)] t=2890s
[mdag n=6 M=15 6/1] checked=11000000 bytau=[(2, 6665112), (3, 3137878), (4, 928044), (5, 207790), (6, 46196), (7, 11880), (8, 2641), (9, 418), (10, 39), (11, 2)] t=2941s
[mdag n=6 M=15 6/1] checked=11200000 bytau=[(2, 6762760), (3, 3213217), (4, 952242), (5, 210561), (6, 46240), (7, 11880), (8, 2641), (9, 418), (10, 39), (11, 2)] t=2980s
[mdag n=6 M=15 6/1] checked=11400000 bytau=[(2, 6850163), (3, 3295513), (4, 979525), (5, 213531), (6, 46288), (7, 11880), (8, 2641), (9, 418), (10, 39), (11, 2)] t=3020s
[mdag n=6 M=15 6/1] checked=11600000 bytau=[(2, 6947677), (3, 3372207), (4, 1003205), (5, 215634), (6, 46297), (7, 11880), (8, 2641), (9, 418), (10, 39), (11, 2)] t=3059s
[mdag n=6 M=15 6/1] checked=11800000 bytau=[(2, 7042371), (3, 3451498), (4, 1026500), (5, 218288), (6, 46363), (7, 11880), (8, 2641), (9, 418), (10, 39), (11, 2)] t=3095s
[mdag n=6 M=15 6/1] checked=12000000 bytau=[(2, 7150600), (3, 3521980), (4, 1045570), (5, 220452), (6, 46418), (7, 11880), (8, 2641), (9, 418), (10, 39), (11, 2)] t=3133s
[mdag n=6 M=15 6/1] checked=12200000 bytau=[(2, 7236281), (3, 3586433), (4, 1075410), (5, 233430), (6, 51709), (7, 13371), (8, 2883), (9, 441), (10, 40), (11, 2)] t=3181s
[mdag n=6 M=15 6/1] checked=12400000 bytau=[(2, 7278653), (3, 3648022), (4, 1132807), (5, 262366), (6, 59747), (7, 14826), (8, 3083), (9, 454), (10, 40), (11, 2)] t=3236s
[mdag n=6 M=15 6/1] checked=12600000 bytau=[(2, 7312264), (3, 3717026), (4, 1192917), (5, 289582), (6, 67854), (7, 16538), (8, 3309), (9, 468), (10, 40), (11, 2)] t=3286s
[mdag n=6 M=15 6/1] checked=12800000 bytau=[(2, 7364331), (3, 3791300), (4, 1242967), (5, 307381), (6, 72570), (7, 17501), (8, 3433), (9, 475), (10, 40), (11, 2)] t=3334s
[mdag n=6 M=15 6/1] checked=13000000 bytau=[(2, 7417447), (3, 3871403), (4, 1290198), (5, 322582), (6, 76234), (7, 18128), (8, 3491), (9, 475), (10, 40), (11, 2)] t=3378s
[mdag n=6 M=15 6/1] checked=13200000 bytau=[(2, 7483082), (3, 3959138), (4, 1330441), (5, 328796), (6, 76407), (7, 18128), (8, 3491), (9, 475), (10, 40), (11, 2)] t=3425s
[mdag n=6 M=15 6/1] checked=13400000 bytau=[(2, 7554665), (3, 4049021), (4, 1364898), (5, 332795), (6, 76485), (7, 18128), (8, 3491), (9, 475), (10, 40), (11, 2)] t=3477s
[mdag n=6 M=15 6/1] checked=13600000 bytau=[(2, 7597840), (3, 4109685), (4, 1417911), (5, 362909), (6, 87407), (7, 20073), (8, 3654), (9, 479), (10, 40), (11, 2)] t=3537s
[mdag n=6 M=15 6/1] DONE checked=13783133 bytau=[(2, 7626154), (3, 4186992), (4, 1473724), (5, 380482), (6, 91147), (7, 20446), (8, 3667), (9, 479), (10, 40), (11, 2)] t=3575s
