it=0 cur=13 best=13 T=2.00 elapsed=0s
it=62800 cur=1 best=1 T=0.74 elapsed=1010s
it=63000 cur=1 best=1 T=0.74 elapsed=1010s
it=63200 cur=1 best=1 T=0.74 elapsed=1010s
it=63400 cur=1 best=1 T=0.73 elapsed=1010s
it=63600 cur=1 best=1 T=0.73 elapsed=1010s
it=63800 cur=1 best=1 T=0.72 elapsed=1010s
it=64000 cur=1 best=1 T=0.72 elapsed=1010s
it=64200 cur=1 best=1 T=0.72 elapsed=1010s
it=64400 cur=1 best=1 T=0.71 elapsed=1011s
it=64600 cur=1 best=1 T=0.71 elapsed=1011s
it=64800 cur=1 best=1 T=0.70 elapsed=1011s
it=65000 cur=1 best=1 T=0.70 elapsed=1011s
it=65200 cur=1 best=1 T=0.70 elapsed=1011s
it=65400 cur=1 best=1 T=0.69 elapsed=1011s
it=65600 cur=1 best=1 T=0.69 elapsed=1011s
it=65800 cur=1 best=1 T=0.68 elapsed=1011s
it=66000 cur=1 best=1 T=0.68 elapsed=1011s
it=66200 cur=1 best=1 T=0.68 elapsed=1012s
it=66400 cur=1 best=1 T=0.67 elapsed=1012s
it=66600 cur=1 best=1 T=0.67 elapsed=1012s
it=66800 cur=1 best=1 T=0.66 elapsed=1012s
it=67000 cur=1 best=1 T=0.66 elapsed=1012s
it=67200 cur=1 best=1 T=0.66 elapsed=1012s
it=67400 cur=1 best=1 T=0.65 elapsed=1012s
it=67600 cur=1 best=1 T=0.65 elapsed=1012s
it=67800 cur=1 best=1 T=0.64 elapsed=1013s
it=68000 cur=1 best=1 T=0.64 elapsed=1013s
it=68200 cur=1 best=1 T=0.64 elapsed=1013s
it=68400 cur=1 best=1 T=0.63 elapsed=1013s
it=68600 cur=1 best=1 T=0.63 elapsed=1013s
it=68800 cur=1 best=1 T=0.62 elapsed=1013s
it=69000 cur=1 best=1 T=0.62 elapsed=1013s
it=69200 cur=1 best=1 T=0.62 elapsed=1013s
it=69400 cur=1 best=1 T=0.61 elapsed=1014s
it=69600 cur=1 best=1 T=0.61 elapsed=1014s
it=69800 cur=1 best=1 T=0.60 elapsed=1014s
it=70000 cur=1 best=1 T=0.60 elapsed=1014s
it=70200 cur=1 best=1 T=0.60 elapsed=1014s
it=70400 cur=1 best=1 T=0.59 elapsed=1014s
it=70600 cur=1 best=1 T=0.59 elapsed=1014s
it=70800 cur=1 best=1 T=0.58 elapsed=1014s
it=71000 cur=1 best=1 T=0.58 elapsed=1014s
it=71200 cur=1 best=1 T=0.58 elapsed=1014s
it=71400 cur=1 best=1 T=0.57 elapsed=1015s
it=71600 cur=1 best=1 T=0.57 elapsed=1015s
it=71800 cur=1 best=1 T=0.56 elapsed=1015s
it=72000 cur=1 best=1 T=0.56 elapsed=1015s
it=72200 cur=1 best=1 T=0.56 elapsed=1015s
it=72400 cur=1 best=1 T=0.55 elapsed=1015s
it=72600 cur=1 best=1 T=0.55 elapsed=1015s
it=72800 cur=1 best=1 T=0.54 elapsed=1015s
it=73000 cur=1 best=1 T=0.54 elapsed=1016s
it=73200 cur=1 best=1 T=0.54 elapsed=1016s
it=73400 cur=1 best=1 T=0.53 elapsed=1016s
it=73600 cur=1 best=1 T=0.53 elapsed=1016s
it=73800 cur=1 best=1 T=0.52 elapsed=1016s
it=74000 cur=1 best=1 T=0.52 elapsed=1016s
it=74200 cur=1 best=1 T=0.52 elapsed=1016s
it=74400 cur=1 best=1 T=0.51 elapsed=1017s
it=74600 cur=1 best=1 T=0.51 elapsed=1017s
it=74800 cur=1 best=1 T=0.50 elapsed=1017s
it=75000 cur=1 best=1 T=0.50 elapsed=1017s
it=75200 cur=1 best=1 T=0.50 elapsed=1017s
it=75400 cur=1 best=1 T=0.49 elapsed=1017s
it=75600 cur=1 best=1 T=0.49 elapsed=1017s
it=75800 cur=1 best=1 T=0.48 elapsed=1017s
it=76000 cur=1 best=1 T=0.48 elapsed=1018s
it=76200 cur=1 best=1 T=0.48 elapsed=1018s
it=76400 cur=1 best=1 T=0.47 elapsed=1018s
it=76600 cur=1 best=1 T=0.47 elapsed=1018s
it=76800 cur=1 best=1 T=0.46 elapsed=1018s
it=77000 cur=1 best=1 T=0.46 elapsed=1018s
it=77200 cur=1 best=1 T=0.46 elapsed=1018s
it=77400 cur=1 best=1 T=0.45 elapsed=1018s
it=77600 cur=1 best=1 T=0.45 elapsed=1019s
it=77800 cur=1 best=1 T=0.44 elapsed=1019s
it=78000 cur=1 best=1 T=0.44 elapsed=1019s
it=78200 cur=1 best=1 T=0.44 elapsed=1019s
it=78400 cur=1 best=1 T=0.43 elapsed=1019s
it=78600 cur=1 best=1 T=0.43 elapsed=1019s
it=78800 cur=1 best=1 T=0.42 elapsed=1019s
it=79000 cur=1 best=1 T=0.42 elapsed=1019s
it=79200 cur=1 best=1 T=0.42 elapsed=1019s
it=79400 cur=1 best=1 T=0.41 elapsed=1020s
it=79600 cur=1 best=1 T=0.41 elapsed=1020s
it=79800 cur=1 best=1 T=0.40 elapsed=1020s
it=80000 cur=1 best=1 T=0.40 elapsed=1020s
it=80200 cur=1 best=1 T=0.40 elapsed=1020s
it=80400 cur=1 best=1 T=0.39 elapsed=1020s
it=80600 cur=1 best=1 T=0.39 elapsed=1020s
it=80800 cur=1 best=1 T=0.38 elapsed=1020s
it=81000 cur=1 best=1 T=0.38 elapsed=1021s
it=81200 cur=1 best=1 T=0.38 elapsed=1021s
it=81400 cur=1 best=1 T=0.37 elapsed=1021s
it=81600 cur=1 best=1 T=0.37 elapsed=1021s
it=81800 cur=1 best=1 T=0.36 elapsed=1021s
it=82000 cur=1 best=1 T=0.36 elapsed=1021s
it=82200 cur=1 best=1 T=0.36 elapsed=1021s
it=82400 cur=1 best=1 T=0.35 elapsed=1021s
it=82600 cur=1 best=1 T=0.35 elapsed=1021s
it=82800 cur=1 best=1 T=0.34 elapsed=1022s
it=83000 cur=1 best=1 T=0.34 elapsed=1022s
it=83200 cur=1 best=1 T=0.34 elapsed=1022s
it=83400 cur=1 best=1 T=0.33 elapsed=1022s
it=83600 cur=1 best=1 T=0.33 elapsed=1022s
it=83800 cur=1 best=1 T=0.32 elapsed=1022s
it=84000 cur=1 best=1 T=0.32 elapsed=1022s
it=84200 cur=1 best=1 T=0.32 elapsed=1023s
it=84400 cur=1 best=1 T=0.31 elapsed=1023s
it=84600 cur=1 best=1 T=0.31 elapsed=1023s
it=84800 cur=1 best=1 T=0.30 elapsed=1023s
it=85000 cur=1 best=1 T=0.30 elapsed=1023s
it=85200 cur=1 best=1 T=0.30 elapsed=1023s
it=85400 cur=1 best=1 T=0.29 elapsed=1023s
it=85600 cur=1 best=1 T=0.29 elapsed=1023s
it=85800 cur=1 best=1 T=0.28 elapsed=1024s
it=86000 cur=1 best=1 T=0.28 elapsed=1024s
it=86200 cur=1 best=1 T=0.28 elapsed=1024s
it=86400 cur=1 best=1 T=0.27 elapsed=1024s
it=86600 cur=1 best=1 T=0.27 elapsed=1024s
it=86800 cur=1 best=1 T=0.26 elapsed=1024s
it=87000 cur=1 best=1 T=0.26 elapsed=1024s
