[1/123] {'graphs': 1, 'orientations': 26472, 'profile': 14, 'ss_skip': 14} t=0s
[52/123] {'graphs': 52, 'orientations': 1283688, 'profile': 392, 'ss_skip': 392} t=2s
[53/123] {'graphs': 53, 'orientations': 1310004, 'profile': 394, 'ss_skip': 394} t=3s
[54/123] {'graphs': 54, 'orientations': 1335378, 'profile': 398, 'ss_skip': 398} t=3s
[55/123] {'graphs': 55, 'orientations': 1361346, 'profile': 398, 'ss_skip': 398} t=3s
[56/123] {'graphs': 56, 'orientations': 1386774, 'profile': 400, 'ss_skip': 400} t=3s
[57/123] {'graphs': 57, 'orientations': 1410294, 'profile': 412, 'ss_skip': 412} t=3s
[58/123] {'graphs': 58, 'orientations': 1435020, 'profile': 420, 'ss_skip': 420} t=3s
[59/123] {'graphs': 59, 'orientations': 1462434, 'profile': 424, 'ss_skip': 424} t=3s
[60/123] {'graphs': 60, 'orientations': 1489530, 'profile': 430, 'ss_skip': 430} t=3s
[61/123] {'graphs': 61, 'orientations': 1517076, 'profile': 436, 'ss_skip': 436} t=3s
[62/123] {'graphs': 62, 'orientations': 1542972, 'profile': 440, 'ss_skip': 440} t=3s
[63/123] {'graphs': 63, 'orientations': 1571706, 'profile': 446, 'ss_skip': 446} t=3s
[64/123] {'graphs': 64, 'orientations': 1600722, 'profile': 452, 'ss_skip': 452} t=3s
[65/123] {'graphs': 65, 'orientations': 1626552, 'profile': 466, 'ss_skip': 466} t=3s
[66/123] {'graphs': 66, 'orientations': 1652448, 'profile': 476, 'ss_skip': 476} t=3s
[67/123] {'graphs': 67, 'orientations': 1678290, 'profile': 488, 'ss_skip': 488} t=3s
[68/123] {'graphs': 68, 'orientations': 1705218, 'profile': 494, 'ss_skip': 494} t=3s
[69/123] {'graphs': 69, 'orientations': 1732128, 'profile': 504, 'ss_skip': 504} t=3s
[70/123] {'graphs': 70, 'orientations': 1755918, 'profile': 504, 'ss_skip': 504} t=3s
[71/123] {'graphs': 71, 'orientations': 1779582, 'profile': 516, 'ss_skip': 516} t=3s
[72/123] {'graphs': 72, 'orientations': 1805250, 'profile': 524, 'ss_skip': 524} t=3s
[73/123] {'graphs': 73, 'orientations': 1829778, 'profile': 530, 'ss_skip': 530} t=3s
[74/123] {'graphs': 74, 'orientations': 1854780, 'profile': 540, 'ss_skip': 540} t=3s
[75/123] {'graphs': 75, 'orientations': 1876284, 'profile': 540, 'ss_skip': 540} t=3s
[76/123] {'graphs': 76, 'orientations': 1900992, 'profile': 548, 'ss_skip': 548} t=4s
[77/123] {'graphs': 77, 'orientations': 1924008, 'profile': 558, 'ss_skip': 558} t=4s
[78/123] {'graphs': 78, 'orientations': 1947456, 'profile': 570, 'ss_skip': 570} t=4s
[79/123] {'graphs': 79, 'orientations': 1972272, 'profile': 580, 'ss_skip': 580} t=4s
[80/123] {'graphs': 80, 'orientations': 1998444, 'profile': 580, 'ss_skip': 580} t=4s
[81/123] {'graphs': 81, 'orientations': 2025750, 'profile': 594, 'ss_skip': 594} t=4s
[82/123] {'graphs': 82, 'orientations': 2053302, 'profile': 604, 'ss_skip': 604} t=4s
[83/123] {'graphs': 83, 'orientations': 2078820, 'profile': 616, 'ss_skip': 616} t=4s
[84/123] {'graphs': 84, 'orientations': 2103114, 'profile': 630, 'ss_skip': 630} t=4s
[85/123] {'graphs': 85, 'orientations': 2128632, 'profile': 642, 'ss_skip': 642} t=4s
[86/123] {'graphs': 86, 'orientations': 2156136, 'profile': 656, 'ss_skip': 656} t=4s
[87/123] {'graphs': 87, 'orientations': 2177244, 'profile': 676, 'ss_skip': 676} t=4s
[88/123] {'graphs': 88, 'orientations': 2198736, 'profile': 680, 'ss_skip': 680} t=4s
[89/123] {'graphs': 89, 'orientations': 2222496, 'profile': 680, 'ss_skip': 680} t=4s
[90/123] {'graphs': 90, 'orientations': 2245290, 'profile': 688, 'ss_skip': 688} t=4s
[91/123] {'graphs': 91, 'orientations': 2269422, 'profile': 688, 'ss_skip': 688} t=4s
[92/123] {'graphs': 92, 'orientations': 2289654, 'profile': 688, 'ss_skip': 688} t=4s
[93/123] {'graphs': 93, 'orientations': 2311182, 'profile': 688, 'ss_skip': 688} t=4s
[94/123] {'graphs': 94, 'orientations': 2333886, 'profile': 690, 'ss_skip': 690} t=4s
[95/123] {'graphs': 95, 'orientations': 2356914, 'profile': 694, 'ss_skip': 694} t=4s
[96/123] {'graphs': 96, 'orientations': 2387124, 'profile': 700, 'ss_skip': 700} t=4s
[97/123] {'graphs': 97, 'orientations': 2419380, 'profile': 704, 'ss_skip': 704} t=4s
[98/123] {'graphs': 98, 'orientations': 2449872, 'profile': 710, 'ss_skip': 710} t=4s
[99/123] {'graphs': 99, 'orientations': 2483016, 'profile': 714, 'ss_skip': 714} t=5s
[100/123] {'graphs': 100, 'orientations': 2512302, 'profile': 728, 'ss_skip': 728} t=5s
[101/123] {'graphs': 101, 'orientations': 2540934, 'profile': 734, 'ss_skip': 734} t=5s
[102/123] {'graphs': 102, 'orientations': 2571468, 'profile': 740, 'ss_skip': 740} t=5s
[103/123] {'graphs': 103, 'orientations': 2602518, 'profile': 746, 'ss_skip': 746} t=5s
[104/123] {'graphs': 104, 'orientations': 2635176, 'profile': 750, 'ss_skip': 750} t=5s
[105/123] {'graphs': 105, 'orientations': 2661924, 'profile': 766, 'ss_skip': 766} t=5s
[106/123] {'graphs': 106, 'orientations': 2690634, 'profile': 778, 'ss_skip': 778} t=5s
[107/123] {'graphs': 107, 'orientations': 2721204, 'profile': 790, 'ss_skip': 790} t=5s
[108/123] {'graphs': 108, 'orientations': 2750388, 'profile': 794, 'ss_skip': 794} t=5s
[109/123] {'graphs': 109, 'orientations': 2776380, 'profile': 794, 'ss_skip': 794} t=5s
[110/123] {'graphs': 110, 'orientations': 2802330, 'profile': 812, 'ss_skip': 812} t=5s
[111/123] {'graphs': 111, 'orientations': 2830266, 'profile': 816, 'ss_skip': 816} t=5s
[112/123] {'graphs': 112, 'orientations': 2856090, 'profile': 822, 'ss_skip': 822} t=5s
[113/123] {'graphs': 113, 'orientations': 2883666, 'profile': 832, 'ss_skip': 832} t=5s
[114/123] {'graphs': 114, 'orientations': 2909760, 'profile': 844, 'ss_skip': 844} t=5s
[115/123] {'graphs': 115, 'orientations': 2936286, 'profile': 862, 'ss_skip': 862} t=5s
[116/123] {'graphs': 116, 'orientations': 2962200, 'profile': 866, 'ss_skip': 866} t=5s
[117/123] {'graphs': 117, 'orientations': 2989950, 'profile': 872, 'ss_skip': 872} t=5s
[118/123] {'graphs': 118, 'orientations': 3018696, 'profile': 878, 'ss_skip': 878} t=5s
[119/123] {'graphs': 119, 'orientations': 3043596, 'profile': 878, 'ss_skip': 878} t=5s
[120/123] {'graphs': 120, 'orientations': 3073452, 'profile': 882, 'ss_skip': 882} t=6s
[121/123] {'graphs': 121, 'orientations': 3100962, 'profile': 888, 'ss_skip': 888} t=6s
[122/123] {'graphs': 122, 'orientations': 3127038, 'profile': 898, 'ss_skip': 898} t=6s
[123/123] {'graphs': 123, 'orientations': 3154896, 'profile': 904, 'ss_skip': 904} t=6s
DONE {'graphs': 123, 'orientations': 3154896, 'profile': 904, 'ss_skip': 904} wall=6s
