[1/123] {'graphs': 1, 'orientations': 27846, 'profile': 8, 'ss_skip': 8} t=0s
[31/123] {'graphs': 31, 'orientations': 862956, 'profile': 250, 'ss_skip': 250} t=2s
[32/123] {'graphs': 32, 'orientations': 893976, 'profile': 258, 'ss_skip': 258} t=2s
[33/123] {'graphs': 33, 'orientations': 923940, 'profile': 270, 'ss_skip': 270} t=2s
[34/123] {'graphs': 34, 'orientations': 952350, 'profile': 280, 'ss_skip': 280} t=2s
[35/123] {'graphs': 35, 'orientations': 981024, 'profile': 290, 'ss_skip': 290} t=2s
[36/123] {'graphs': 36, 'orientations': 1007208, 'profile': 300, 'ss_skip': 300} t=2s
[37/123] {'graphs': 37, 'orientations': 1033644, 'profile': 308, 'ss_skip': 308} t=2s
[38/123] {'graphs': 38, 'orientations': 1063746, 'profile': 318, 'ss_skip': 318} t=2s
[39/123] {'graphs': 39, 'orientations': 1092420, 'profile': 328, 'ss_skip': 328} t=2s
[40/123] {'graphs': 40, 'orientations': 1116402, 'profile': 338, 'ss_skip': 338} t=2s
[41/123] {'graphs': 41, 'orientations': 1144152, 'profile': 346, 'ss_skip': 346} t=2s
[42/123] {'graphs': 42, 'orientations': 1176390, 'profile': 356, 'ss_skip': 356} t=2s
[43/123] {'graphs': 43, 'orientations': 1204326, 'profile': 366, 'ss_skip': 366} t=2s
[44/123] {'graphs': 44, 'orientations': 1235142, 'profile': 376, 'ss_skip': 376} t=2s
[45/123] {'graphs': 45, 'orientations': 1265784, 'profile': 384, 'ss_skip': 384} t=2s
[46/123] {'graphs': 46, 'orientations': 1290876, 'profile': 404, 'ss_skip': 404} t=2s
[47/123] {'graphs': 47, 'orientations': 1319604, 'profile': 418, 'ss_skip': 418} t=3s
[48/123] {'graphs': 48, 'orientations': 1343646, 'profile': 432, 'ss_skip': 432} t=3s
[49/123] {'graphs': 49, 'orientations': 1370418, 'profile': 448, 'ss_skip': 448} t=3s
[50/123] {'graphs': 50, 'orientations': 1397004, 'profile': 450, 'ss_skip': 450} t=3s
[51/123] {'graphs': 51, 'orientations': 1422378, 'profile': 458, 'ss_skip': 458} t=3s
[52/123] {'graphs': 52, 'orientations': 1447032, 'profile': 460, 'ss_skip': 460} t=3s
[53/123] {'graphs': 53, 'orientations': 1474008, 'profile': 462, 'ss_skip': 462} t=3s
[54/123] {'graphs': 54, 'orientations': 1499796, 'profile': 470, 'ss_skip': 470} t=3s
[55/123] {'graphs': 55, 'orientations': 1526436, 'profile': 474, 'ss_skip': 474} t=3s
[56/123] {'graphs': 56, 'orientations': 1550784, 'profile': 474, 'ss_skip': 474} t=3s
[57/123] {'graphs': 57, 'orientations': 1576140, 'profile': 480, 'ss_skip': 480} t=3s
[58/123] {'graphs': 58, 'orientations': 1600416, 'profile': 488, 'ss_skip': 488} t=3s
[59/123] {'graphs': 59, 'orientations': 1625880, 'profile': 492, 'ss_skip': 492} t=3s
[60/123] {'graphs': 60, 'orientations': 1649346, 'profile': 508, 'ss_skip': 508} t=3s
[61/123] {'graphs': 61, 'orientations': 1674306, 'profile': 514, 'ss_skip': 514} t=3s
[62/123] {'graphs': 62, 'orientations': 1701678, 'profile': 518, 'ss_skip': 518} t=3s
[63/123] {'graphs': 63, 'orientations': 1727100, 'profile': 524, 'ss_skip': 524} t=3s
[64/123] {'graphs': 64, 'orientations': 1748928, 'profile': 536, 'ss_skip': 536} t=3s
[65/123] {'graphs': 65, 'orientations': 1773372, 'profile': 536, 'ss_skip': 536} t=3s
[66/123] {'graphs': 66, 'orientations': 1798080, 'profile': 540, 'ss_skip': 540} t=3s
[67/123] {'graphs': 67, 'orientations': 1821084, 'profile': 544, 'ss_skip': 544} t=3s
[68/123] {'graphs': 68, 'orientations': 1849554, 'profile': 548, 'ss_skip': 548} t=3s
[69/123] {'graphs': 69, 'orientations': 1877448, 'profile': 552, 'ss_skip': 552} t=4s
[70/123] {'graphs': 70, 'orientations': 1906272, 'profile': 552, 'ss_skip': 552} t=4s
[71/123] {'graphs': 71, 'orientations': 1932852, 'profile': 552, 'ss_skip': 552} t=4s
[72/123] {'graphs': 72, 'orientations': 1958616, 'profile': 556, 'ss_skip': 556} t=4s
[73/123] {'graphs': 73, 'orientations': 1986180, 'profile': 560, 'ss_skip': 560} t=4s
[74/123] {'graphs': 74, 'orientations': 2010882, 'profile': 578, 'ss_skip': 578} t=4s
[75/123] {'graphs': 75, 'orientations': 2037474, 'profile': 582, 'ss_skip': 582} t=4s
[76/123] {'graphs': 76, 'orientations': 2062752, 'profile': 594, 'ss_skip': 594} t=4s
[77/123] {'graphs': 77, 'orientations': 2088228, 'profile': 602, 'ss_skip': 602} t=4s
[78/123] {'graphs': 78, 'orientations': 2112096, 'profile': 614, 'ss_skip': 614} t=4s
[79/123] {'graphs': 79, 'orientations': 2131176, 'profile': 622, 'ss_skip': 622} t=4s
[80/123] {'graphs': 80, 'orientations': 2147448, 'profile': 646, 'ss_skip': 646} t=4s
[81/123] {'graphs': 81, 'orientations': 2170908, 'profile': 646, 'ss_skip': 646} t=4s
[82/123] {'graphs': 82, 'orientations': 2190780, 'profile': 670, 'ss_skip': 670} t=4s
[83/123] {'graphs': 83, 'orientations': 2214840, 'profile': 670, 'ss_skip': 670} t=4s
[84/123] {'graphs': 84, 'orientations': 2235900, 'profile': 670, 'ss_skip': 670} t=4s
[85/123] {'graphs': 85, 'orientations': 2255220, 'profile': 690, 'ss_skip': 690} t=4s
[86/123] {'graphs': 86, 'orientations': 2275020, 'profile': 694, 'ss_skip': 694} t=4s
[87/123] {'graphs': 87, 'orientations': 2288268, 'profile': 694, 'ss_skip': 694} t=4s
[88/123] {'graphs': 88, 'orientations': 2317734, 'profile': 694, 'ss_skip': 694} t=4s
[89/123] {'graphs': 89, 'orientations': 2346906, 'profile': 694, 'ss_skip': 694} t=4s
[90/123] {'graphs': 90, 'orientations': 2378424, 'profile': 694, 'ss_skip': 694} t=4s
[91/123] {'graphs': 91, 'orientations': 2406726, 'profile': 694, 'ss_skip': 694} t=4s
[92/123] {'graphs': 92, 'orientations': 2435268, 'profile': 694, 'ss_skip': 694} t=4s
[93/123] {'graphs': 93, 'orientations': 2463390, 'profile': 694, 'ss_skip': 694} t=4s
[94/123] {'graphs': 94, 'orientations': 2491566, 'profile': 694, 'ss_skip': 694} t=5s
[95/123] {'graphs': 95, 'orientations': 2519634, 'profile': 694, 'ss_skip': 694} t=5s
[96/123] {'graphs': 96, 'orientations': 2549376, 'profile': 694, 'ss_skip': 694} t=5s
[97/123] {'graphs': 97, 'orientations': 2579736, 'profile': 694, 'ss_skip': 694} t=5s
[98/123] {'graphs': 98, 'orientations': 2608092, 'profile': 694, 'ss_skip': 694} t=5s
[99/123] {'graphs': 99, 'orientations': 2636100, 'profile': 694, 'ss_skip': 694} t=5s
[100/123] {'graphs': 100, 'orientations': 2661984, 'profile': 694, 'ss_skip': 694} t=5s
[101/123] {'graphs': 101, 'orientations': 2687496, 'profile': 694, 'ss_skip': 694} t=5s
[102/123] {'graphs': 102, 'orientations': 2713446, 'profile': 694, 'ss_skip': 694} t=5s
[103/123] {'graphs': 103, 'orientations': 2740710, 'profile': 694, 'ss_skip': 694} t=5s
[104/123] {'graphs': 104, 'orientations': 2764842, 'profile': 694, 'ss_skip': 694} t=5s
[105/123] {'graphs': 105, 'orientations': 2789736, 'profile': 694, 'ss_skip': 694} t=5s
[106/123] {'graphs': 106, 'orientations': 2814324, 'profile': 694, 'ss_skip': 694} t=5s
[107/123] {'graphs': 107, 'orientations': 2840874, 'profile': 694, 'ss_skip': 694} t=5s
[108/123] {'graphs': 108, 'orientations': 2865138, 'profile': 694, 'ss_skip': 694} t=5s
[109/123] {'graphs': 109, 'orientations': 2885250, 'profile': 694, 'ss_skip': 694} t=5s
[110/123] {'graphs': 110, 'orientations': 2907906, 'profile': 694, 'ss_skip': 694} t=5s
[111/123] {'graphs': 111, 'orientations': 2932038, 'profile': 694, 'ss_skip': 694} t=5s
[112/123] {'graphs': 112, 'orientations': 2955624, 'profile': 694, 'ss_skip': 694} t=5s
[113/123] {'graphs': 113, 'orientations': 2981448, 'profile': 694, 'ss_skip': 694} t=5s
[114/123] {'graphs': 114, 'orientations': 3006858, 'profile': 700, 'ss_skip': 700} t=5s
[115/123] {'graphs': 115, 'orientations': 3031818, 'profile': 700, 'ss_skip': 700} t=5s
[116/123] {'graphs': 116, 'orientations': 3059010, 'profile': 718, 'ss_skip': 718} t=5s
[117/123] {'graphs': 117, 'orientations': 3087720, 'profile': 730, 'ss_skip': 730} t=5s
[118/123] {'graphs': 118, 'orientations': 3112440, 'profile': 736, 'ss_skip': 736} t=6s
[119/123] {'graphs': 119, 'orientations': 3134784, 'profile': 766, 'ss_skip': 766} t=6s
[120/123] {'graphs': 120, 'orientations': 3159708, 'profile': 772, 'ss_skip': 772} t=6s
[121/123] {'graphs': 121, 'orientations': 3182376, 'profile': 790, 'ss_skip': 790} t=6s
[122/123] {'graphs': 122, 'orientations': 3211500, 'profile': 802, 'ss_skip': 802} t=6s
[123/123] {'graphs': 123, 'orientations': 3240462, 'profile': 802, 'ss_skip': 802} t=6s
DONE {'graphs': 123, 'orientations': 3240462, 'profile': 802, 'ss_skip': 802} wall=6s
